ticket_id,ticket_number,asset_id,asset_id_source,asset_code,issue_type,current_repair_date,current_resolution_hours,mapping_confidence,verification_decision,asset_historical_baseline_hours,baseline_source,baseline_confidence,baseline_history_type,baseline_sample_size,faster_percentage,recent_repeat_count_90d,days_since_previous_repair,explanation,baseline_method,baseline_version,evaluated_at
9cfd931c-a7b5-be34-3f5b-62ba7660e4cf,VISH-25-07-0304,,,,Other,2025-07-02 23:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e006c98b-0400-0c75-92f3-8786777496cb,VISH-25-05-0305,,,,Other,2025-05-04 22:28:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
77ef5f13-86e2-f97a-bba5-83cb8e39d1d3,VISH-25-06-0306,,,,Other,2025-06-28 11:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
4fbbf771-e794-340d-5bff-7eeb3173c838,VISH-25-07-0307,,,,Other,2025-07-02 23:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
edaecf35-2fb4-ab87-98c7-c676fa361e5a,VISH-25-08-0308,19232b9f-c4c0-41b7-a655-830705dd9c3b,mapped,VH-AC-B41-0003,AC Issues,2025-08-02 05:08:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
093c0a7a-c19c-81e7-72ca-31bc9601eb7d,VISH-25-10-0309,,,,Electrical Issues,2025-10-04 14:18:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
637093ef-09b8-483f-4f8b-b67af18f2353,VISH-25-10-0310,19232b9f-c4c0-41b7-a655-830705dd9c3b,mapped,VH-AC-B41-0003,AC Issues,2025-10-19 12:08:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
42aecabe-fbf4-d28d-d450-269841d649ef,VISH-25-10-0311,,,,Other,2025-10-19 12:10:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
760e351d-c2d9-1245-080d-215a8ecd29d3,VISH-25-02-0312,,,,AC Issues,2025-02-13 15:49:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
300fa212-08e8-4189-885b-bdc30e7bf240,VISH-25-02-0313,,,,Washing machine Issue,2025-02-13 15:51:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
cf40b8a0-c908-ff56-b4d8-4f541a1b2ac6,VISH-25-02-0314,,,,Washing machine Issue,2025-02-13 15:52:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
