entity_id,risk_score,risk_level,anomaly_score,flags,explanation
fe135c45-2c5f-ff36-9116-8e946fbcdf6d,14.6,Low,0.202,repeated_issue,Repeated issue at this location
62af6e4b-83dc-31fe-466b-e27a73446760,14.6,Low,0.202,repeated_issue,Repeated issue at this location
b26170bd-87b4-e0c9-43a5-fe6145bfaf38,14.5,Low,0.882,,
1cae60e8-dbb2-ce52-79bd-f0bd7fd3b0e5,14.5,Low,0.882,,
2d04137c-1bbf-4263-b67e-e5d876b7df10,14.5,Low,0.877,,
9f9b8f73-6644-3bed-a6ea-6334e8b89337,14.5,Low,0.882,,
a63e7669-3fd6-4fdc-a961-ad40190c10fa,14.5,Low,0.876,,
f3d254a5-84be-aba0-e9f6-18960051c6e9,14.4,Low,0.067,repeated_issue,Repeated issue at this location
9cc03432-0168-846b-b8af-34f2e82c1304,14.4,Low,0.067,repeated_issue,Repeated issue at this location
563ac94b-7456-4248-8168-c966fdfc62e8,14.4,Low,0.876,,
f908e919-590a-1ae4-6f73-1ddc7b017800,14.4,Low,0.067,repeated_issue,Repeated issue at this location
49454c62-50e8-2d73-503b-70773180abbd,14.4,Low,0.067,repeated_issue,Repeated issue at this location
5b2cc5a3-5b3f-a619-2d5d-7fed31bd05eb,14.4,Low,0.067,repeated_issue,Repeated issue at this location
3e6e0a31-07cc-d3e1-2828-76327d86404f,14.4,Low,0.067,repeated_issue,Repeated issue at this location
335f863d-05ce-f6a9-bfd3-4569834cf6c6,14.4,Low,0.067,repeated_issue,Repeated issue at this location
ff484b1a-5e85-4d57-8f3d-8e514b8f76ac,14.4,Low,0.87,,
01f41bfa-c2f0-c2c6-f86a-f9b8cf2cc167,14.4,Low,0.067,repeated_issue,Repeated issue at this location
8ebfcd5d-e530-732b-7a4b-ea5cb5c43f71,14.3,Low,0.868,,
ddbe9afe-17ac-4cbf-aba7-3713ac3dcd53,14.3,Low,0.87,,
cf513d7d-2a03-f7be-f560-270f77ced0d2,14.3,Low,0.473,,
9e2d3ac5-79ba-434f-ac2a-77579bd93806,14.3,Low,0.868,,
a941c078-343e-4e81-6a4a-755cf6b1f454,14.2,Low,0.177,repeated_issue,Repeated issue at this location
593f2a1e-8225-5619-39ae-88e7f69cf0fa,14.2,Low,0.177,repeated_issue,Repeated issue at this location
1c7f0fd1-69b3-9974-9529-e09acef7dadf,14.2,Low,0.177,repeated_issue,Repeated issue at this location
7222a87d-4346-8de3-8b87-e6008011b06b,14.2,Low,0.177,repeated_issue,Repeated issue at this location
29a64aae-b610-9e01-3a14-34b281ca6642,14.2,Low,0.177,repeated_issue,Repeated issue at this location
b84f5d4f-a5fa-d6ef-41a4-d9d75cdf3503,14.2,Low,0.177,repeated_issue,Repeated issue at this location
399d8292-331b-912a-28bb-50674faae87e,14.2,Low,0.177,repeated_issue,Repeated issue at this location
04962a31-7e9f-26df-9c86-6d787aeb69ad,14.2,Low,0.177,repeated_issue,Repeated issue at this location
1bcce9be-ab68-8fc7-6ddb-b30c01ab984b,14.2,Low,0.177,repeated_issue,Repeated issue at this location
525759ba-bfa8-cafb-f399-0bd166f512e4,14.2,Low,0.177,repeated_issue,Repeated issue at this location
2e133895-32c7-a2e2-8563-ebc8292b174c,14.2,Low,0.177,repeated_issue,Repeated issue at this location
7b4ec106-b4d2-ceaf-4938-59f0fc3b81b4,14.2,Low,0.177,repeated_issue,Repeated issue at this location
389d48cd-cf0b-2c64-9f0a-8a109cdd3827,14.2,Low,0.177,repeated_issue,Repeated issue at this location
d3d64a71-5d62-0674-6fe7-29c2a1605089,14.2,Low,0.177,repeated_issue,Repeated issue at this location
aa1a4e43-abeb-1420-46d8-ee2a7476c868,14.2,Low,0.177,repeated_issue,Repeated issue at this location
7c30dbad-f0d5-c8c1-70cf-fee0b88ce2ec,14.2,Low,0.177,repeated_issue,Repeated issue at this location
5a4b0eb5-ffd2-4be2-aeea-8d02f0ac9d36,14.2,Low,0.861,,
c0b6da96-7cb5-29f7-8ad6-b7c7d9f1982c,14.2,Low,0.177,repeated_issue,Repeated issue at this location
8682c5b6-5f78-fcac-e55c-fefbfe8b2065,14.2,Low,0.177,repeated_issue,Repeated issue at this location
0397b467-57d0-b37d-dfe3-7d8bb951857d,14.2,Low,0.177,repeated_issue,Repeated issue at this location
4cd40f9b-bb6c-13c2-9d3c-c9c28be825f2,14.2,Low,0.177,repeated_issue,Repeated issue at this location
a0b0ed3b-343e-d090-3df8-c7d0c7b25fe0,14.2,Low,0.177,repeated_issue,Repeated issue at this location
d5372a25-6e83-df83-ddec-2223d3361967,14.2,Low,0.177,repeated_issue,Repeated issue at this location
300fa212-08e8-4189-885b-bdc30e7bf240,14.2,Low,0.177,repeated_issue,Repeated issue at this location
760e351d-c2d9-1245-080d-215a8ecd29d3,14.2,Low,0.177,repeated_issue,Repeated issue at this location
3c22fcd8-7379-4ce2-00f6-fd114d84f389,14.2,Low,0.177,repeated_issue,Repeated issue at this location
ae52d7af-c890-08ff-1115-6ddd99ab2582,14.2,Low,0.177,repeated_issue,Repeated issue at this location
3edd585d-7e13-57a4-de13-fd9301cd93fd,14.2,Low,0.177,repeated_issue,Repeated issue at this location
ba238862-0dfd-1ebd-d77d-ba00518ec191,14.2,Low,0.177,repeated_issue,Repeated issue at this location
58218adb-02ff-5b72-2208-7f6ec4d8608f,14.2,Low,0.177,repeated_issue,Repeated issue at this location
b7b58dd6-555a-7a6e-9642-b178021124e3,14.2,Low,0.177,repeated_issue,Repeated issue at this location
76d4e83a-f486-5e8c-e50a-fae0a7740d4b,14.2,Low,0.177,repeated_issue,Repeated issue at this location
03dd5932-a744-d556-f6df-d587ca1d1a8f,14.2,Low,0.177,repeated_issue,Repeated issue at this location
621220cf-d586-225a-2015-4c269cdcce23,14.2,Low,0.177,repeated_issue,Repeated issue at this location
cf40b8a0-c908-ff56-b4d8-4f541a1b2ac6,14.2,Low,0.177,repeated_issue,Repeated issue at this location
07ca5293-2777-3e16-9b23-ea4ecf5b881e,14.2,Low,0.177,repeated_issue,Repeated issue at this location
fb3b774d-c4e5-489d-8094-e94fab7628a7,14.1,Low,0.853,,
b9b6ff6a-a698-42ae-b3b3-76647096971e,14.0,Low,0.847,,
b8e5135d-20e0-3eba-6667-7b6fa69881b9,13.9,Low,0.844,,
dc8d276b-8b37-3602-9510-0bc552a6ce5c,13.9,Low,0.844,,
cb8dda0f-5045-04bf-3219-d58dcf7c019d,13.9,Low,0.844,,
808da367-8dc0-49dd-b070-e86ed899354d,13.8,Low,0.047,repeated_issue,Repeated issue at this location
ccba095f-b24b-4f5b-8598-7c8389259de9,13.8,Low,0.834,,
ff9f72a4-de0c-4964-840e-34556c799035,13.8,Low,0.839,,
72f49c21-8aa8-45bb-a4c7-4954fcb84481,13.8,Low,0.834,,
7239c720-1796-50ef-ae84-dfd071ee0282,13.7,Low,0.149,repeated_issue,Repeated issue at this location
eb28aba7-2121-5158-67cd-31bd0f594c53,13.7,Low,0.149,repeated_issue,Repeated issue at this location
56bf799d-78dc-cf98-7c9c-ae28fd077b67,13.7,Low,0.149,repeated_issue,Repeated issue at this location
23a9dd24-c837-a686-d288-270f0c83192f,13.7,Low,0.149,repeated_issue,Repeated issue at this location
62a23cb9-2c0d-f789-7ca4-2116d1668f48,13.7,Low,0.149,repeated_issue,Repeated issue at this location
819913a6-a5ae-b42e-359d-04f2998be437,13.7,Low,0.149,repeated_issue,Repeated issue at this location
c069f0df-b621-5b4a-e32c-9fabefaf93a6,13.7,Low,0.149,repeated_issue,Repeated issue at this location
a3a3cc43-b411-0144-c92f-314ec2f831e4,13.7,Low,0.149,repeated_issue,Repeated issue at this location
edb1bbfc-9549-4aff-914c-57b360a760b9,13.7,Low,0.149,repeated_issue,Repeated issue at this location
79a4fa68-ffe9-5fc6-32cf-fcbc279047db,13.7,Low,0.149,repeated_issue,Repeated issue at this location
ed5a2d28-0de4-11dd-8456-15c7cff62c2b,13.7,Low,0.149,repeated_issue,Repeated issue at this location
44016b4f-2a9e-1233-731f-304761fcaaf0,13.7,Low,0.149,repeated_issue,Repeated issue at this location
ef6fa04e-6e5c-4a6f-3c27-b0ee051ca71e,13.7,Low,0.149,repeated_issue,Repeated issue at this location
4b313b65-29bc-4a38-9c5c-a7db2daa1745,13.7,Low,0.831,,
3f4db417-d4d8-acce-3be1-0c7922e53e2e,13.7,Low,0.149,repeated_issue,Repeated issue at this location
fc7c612f-84e9-ac8a-17de-f68fb024d3d9,13.7,Low,0.149,repeated_issue,Repeated issue at this location
5df1f489-5450-e236-8313-402f7e12d88a,13.7,Low,0.149,repeated_issue,Repeated issue at this location
6461b6d0-fd1c-df62-937d-770556f3ca78,13.7,Low,0.149,repeated_issue,Repeated issue at this location
197c1909-c115-b48f-c7db-608feb7f6151,13.7,Low,0.149,repeated_issue,Repeated issue at this location
0eb9ee9c-0ec2-8abd-d2ea-67f6a73d7c1f,13.7,Low,0.149,repeated_issue,Repeated issue at this location
996a9c60-67ca-370a-023a-672e0ebf1781,13.7,Low,0.149,repeated_issue,Repeated issue at this location
da09fe1c-7d29-2e41-3605-6daeee02dcf5,13.7,Low,0.149,repeated_issue,Repeated issue at this location
5f1a2e15-b570-0961-2451-abc86328f2ed,13.7,Low,0.149,repeated_issue,Repeated issue at this location
394dcf20-0869-2a1f-4e31-aeaa4352c461,13.7,Low,0.149,repeated_issue,Repeated issue at this location
eb253da6-91b6-dd8a-77bf-8cf5f11a75a3,13.7,Low,0.149,repeated_issue,Repeated issue at this location
150172de-ded5-a8e6-c970-80c80241a2c7,13.7,Low,0.149,repeated_issue,Repeated issue at this location
09cae616-8152-3e63-adc9-7e7a2e6095b0,13.7,Low,0.149,repeated_issue,Repeated issue at this location
294332a5-eef9-a55b-f9e8-0b32b07fa7ec,13.7,Low,0.149,repeated_issue,Repeated issue at this location
3c6d0938-c313-cf05-bf3b-fcba50ad70fe,13.7,Low,0.149,repeated_issue,Repeated issue at this location
08f20369-8c81-9bfe-f8f1-e5b66940a311,13.7,Low,0.149,repeated_issue,Repeated issue at this location
a2826655-ab5f-ab3f-2892-ae07e1505399,13.7,Low,0.149,repeated_issue,Repeated issue at this location
88d9b06e-58e2-d7d0-46f7-a41b77505c6e,13.7,Low,0.149,repeated_issue,Repeated issue at this location
49860e95-d5fa-1ff9-eeca-40a3bf5eba80,13.7,Low,0.149,repeated_issue,Repeated issue at this location
3fc1b9c5-b9e6-293c-afb1-44d40a5b80b9,13.7,Low,0.149,repeated_issue,Repeated issue at this location
cb474fda-3a48-487c-6b19-541717f82457,13.7,Low,0.149,repeated_issue,Repeated issue at this location
71870173-17e9-1be1-9c07-7e81fe929ff3,13.7,Low,0.149,repeated_issue,Repeated issue at this location
f207d573-6afe-b507-8793-1d3c151d84ef,13.7,Low,0.149,repeated_issue,Repeated issue at this location
68bd2885-5f97-208d-4f8a-dc5e09d6afde,13.7,Low,0.149,repeated_issue,Repeated issue at this location
33aba1c2-3617-474c-a622-dc3f9c58140f,13.5,Low,0.817,,
36c3a9da-e0cd-c718-faf0-2ca9506f9483,13.5,Low,0.82,,
96c1cf88-5d0c-4449-a197-7c8bc5fd4dc3,13.5,Low,0.816,,
872eb121-c785-416c-b0f2-20227d911d53,13.4,Low,0.81,,
8b77d984-c02f-4275-97fa-4e5696f7ff85,13.4,Low,0.813,,
a0b9da19-2d75-f36c-381c-cc12226c6796,13.3,Low,0.067,repeated_issue,Repeated issue at this location
bc76ebbc-cb82-bdd7-d9c6-de4748cd0326,13.3,Low,0.067,repeated_issue,Repeated issue at this location
4127a382-8952-99ca-1643-4cdf2ad23be1,13.3,Low,0.067,repeated_issue,Repeated issue at this location
c0b69336-c6f6-d65a-f712-53e612261f9e,13.3,Low,0.067,repeated_issue,Repeated issue at this location
1054b931-6258-e04c-6cbe-223161c1d0be,13.2,Low,0.12,repeated_issue,Repeated issue at this location
99acbcd6-f5e2-3464-257e-6307c5f8240c,13.2,Low,0.12,repeated_issue,Repeated issue at this location
c8f319c5-f656-22c6-d89e-4b26a228daec,13.2,Low,0.12,repeated_issue,Repeated issue at this location
9305429f-7bd9-af86-eb51-38dd47e9db23,13.2,Low,0.12,repeated_issue,Repeated issue at this location
e789a249-4377-8723-2e82-7e0d74c4c214,13.2,Low,0.12,repeated_issue,Repeated issue at this location
23177e98-39bc-a0ed-8a61-e1f8d8d4f79d,13.2,Low,0.12,repeated_issue,Repeated issue at this location
40ee49ea-91ec-0756-6c17-e660f8b67350,13.2,Low,0.12,repeated_issue,Repeated issue at this location
f88b2c3f-8ae0-b291-402a-962c760dfe06,13.2,Low,0.803,,
8880f2fd-e054-2496-7d85-79927381fb7f,13.2,Low,0.12,repeated_issue,Repeated issue at this location
3b755d32-0f1a-6810-0e79-907e3d062ab3,13.2,Low,0.12,repeated_issue,Repeated issue at this location
7e427e2e-e414-cbed-387c-0e94af7907ab,13.2,Low,0.12,repeated_issue,Repeated issue at this location
05e3d7c7-fc5a-f79b-ef5d-864e7e757deb,13.2,Low,0.12,repeated_issue,Repeated issue at this location
74120f49-0b22-3537-b5ec-d3c5572da009,13.2,Low,0.12,repeated_issue,Repeated issue at this location
ccacfcd3-ab18-2e8e-46b6-d1cd9718f4a6,13.2,Low,0.12,repeated_issue,Repeated issue at this location
0f791ac8-3e49-03a5-38a5-52b9f0faf333,13.2,Low,0.12,repeated_issue,Repeated issue at this location
77ee2c36-ef8e-b816-2eae-4f0bbc4ee39d,13.2,Low,0.12,repeated_issue,Repeated issue at this location
9fbf9079-7f2b-f7d0-5bbc-f83da15d958d,13.2,Low,0.12,repeated_issue,Repeated issue at this location
f9ea4ca4-cd17-d171-7335-6b95146b4564,13.2,Low,0.12,repeated_issue,Repeated issue at this location
e6e82b56-81dd-d808-0199-2e8da2bd3838,13.2,Low,0.12,repeated_issue,Repeated issue at this location
59b655fe-f97b-daf6-e89d-fdb0e1945f1d,13.2,Low,0.12,repeated_issue,Repeated issue at this location
ecdc4f67-27c8-d1ea-11dd-e41dcf5dfe6d,13.2,Low,0.12,repeated_issue,Repeated issue at this location
9abc8bec-0de4-9fd0-aef0-aa5803996917,13.2,Low,0.12,repeated_issue,Repeated issue at this location
31dae01f-f799-0430-6c7b-08b070a7a3d8,13.2,Low,0.12,repeated_issue,Repeated issue at this location
a6e758c2-52fe-42aa-3e2d-75eab932be02,13.2,Low,0.12,repeated_issue,Repeated issue at this location
cb539671-0d18-c5e3-fe53-b551999fe747,13.2,Low,0.12,repeated_issue,Repeated issue at this location
44e23c91-04f4-3014-cc4b-7763b87e61da,13.2,Low,0.12,repeated_issue,Repeated issue at this location
6892c421-7fab-6653-4682-fdfca2a906c8,13.2,Low,0.12,repeated_issue,Repeated issue at this location
c08369d1-2076-2c4d-0beb-61c89c02e94a,13.2,Low,0.12,repeated_issue,Repeated issue at this location
59a5749f-8b02-97c4-3172-28242d56af23,13.2,Low,0.12,repeated_issue,Repeated issue at this location
cc4b4376-b317-e31e-1e2b-39351662b6c9,13.2,Low,0.12,repeated_issue,Repeated issue at this location
f547b148-c128-bc17-19fd-6e8757e29acc,13.2,Low,0.12,repeated_issue,Repeated issue at this location
f48522e3-b70e-4caf-95c4-4c64695c632a,12.8,Low,0.096,repeated_issue,Repeated issue at this location
ce9e0d69-ad2b-9a1e-ec3e-87b7af65927b,12.8,Low,0.096,repeated_issue,Repeated issue at this location
d34689b0-33a6-38d1-fc9d-e363063efdc1,12.8,Low,0.096,repeated_issue,Repeated issue at this location
bb3e7bda-ce04-ddbd-c86f-40369ce1b2bc,12.8,Low,0.096,repeated_issue,Repeated issue at this location
32a2c7ab-e977-8bfe-ce83-84f3e827b856,12.8,Low,0.096,repeated_issue,Repeated issue at this location
cf90ed6a-84e2-81f6-e4ad-6cf19d3762c4,12.8,Low,0.096,repeated_issue,Repeated issue at this location
aca386b0-7292-3927-764e-6367f410da06,12.8,Low,0.096,repeated_issue,Repeated issue at this location
49fb3511-b543-29b5-ceb6-f1dfc0c34db1,12.8,Low,0.096,repeated_issue,Repeated issue at this location
9009488b-d503-a539-4b14-a1d0aab75059,12.8,Low,0.096,repeated_issue,Repeated issue at this location
2aff393b-0b59-8da0-9a1c-eaf8ba381c5a,12.8,Low,0.776,,
8d77f862-4d8d-749d-00c2-a8407330ac9e,12.8,Low,0.776,,
60c7dcef-7f3c-313c-1a67-83b7d271cc70,12.8,Low,0.096,repeated_issue,Repeated issue at this location
44316f83-5813-fb8e-d2ab-1343d0fab3f2,12.8,Low,0.096,repeated_issue,Repeated issue at this location
88be3487-8eda-fded-78ec-9b5978d7bbfa,12.8,Low,0.776,,
28f1244e-46a5-772c-2442-a5265b21139d,12.8,Low,0.096,repeated_issue,Repeated issue at this location
db3176fe-965e-03eb-f8ea-f988afe63312,12.8,Low,0.776,,
96fa351d-867a-d4cd-c35b-d9d0ad8b4d99,12.8,Low,0.776,,
1fdfe0db-a50f-8eb9-b0ef-6eb600ad4b20,12.8,Low,0.776,,
f139cab6-9934-dd1c-59fe-ceaa8ccef718,12.8,Low,0.096,repeated_issue,Repeated issue at this location
452da79e-4327-7968-e29e-940bdebd161d,12.8,Low,0.096,repeated_issue,Repeated issue at this location
e0edc13c-3ffc-1e3f-88cc-7a2f9368d7ff,12.8,Low,0.096,repeated_issue,Repeated issue at this location
15930406-d512-7b48-1b75-f8fb87bd1b4e,12.8,Low,0.096,repeated_issue,Repeated issue at this location
a9236a7f-e98b-f82b-31fb-adbe52054ca5,12.8,Low,0.776,,
784240b2-b503-0cee-4a69-b79ff2613149,12.8,Low,0.776,,
18e7d064-3b5d-3fcf-517f-929a24a05a6d,12.8,Low,0.096,repeated_issue,Repeated issue at this location
67508b26-75de-cfc6-9d70-cbd934950149,12.8,Low,0.096,repeated_issue,Repeated issue at this location
1ef09cc6-0ee3-fe30-4482-d7d6428045dd,12.8,Low,0.096,repeated_issue,Repeated issue at this location
af095155-2af0-9260-a357-896fee51935d,12.8,Low,0.776,,
1d8a98e7-646e-9dc0-ba56-3133d755cb9f,12.8,Low,0.776,,
e12b45cd-a36e-03a2-5ec1-d11c49aecab3,12.8,Low,0.096,repeated_issue,Repeated issue at this location
b4b9567f-226d-69c0-ac66-80c7237f2e65,12.8,Low,0.776,,
c9336ea3-3cf8-4337-4133-60731a85ef41,12.8,Low,0.776,,
e8b6876e-8665-cbc6-95b3-2037ef921736,12.8,Low,0.096,repeated_issue,Repeated issue at this location
c8756a49-286a-a3f4-4a90-af32c2bb21b1,12.8,Low,0.096,repeated_issue,Repeated issue at this location
aadff554-5571-6661-3741-dc22842e3252,12.8,Low,0.096,repeated_issue,Repeated issue at this location
14707aae-6ecc-b4d1-f07b-1cbbef577d15,12.8,Low,0.776,,
f700d88b-d513-5f3f-b277-5c4de098b3e5,12.8,Low,0.096,repeated_issue,Repeated issue at this location
c1863a04-127e-cef5-7eff-0a3bd5bca7fc,12.8,Low,0.776,,
298682a6-471a-a4c0-1cc9-4b9dc5ecfaa8,12.8,Low,0.776,,
e63ac7d0-1380-d884-da40-c7f53e906ce3,12.8,Low,0.096,repeated_issue,Repeated issue at this location
160d2e75-955e-a6a7-811e-5e4b01104b1f,12.8,Low,0.776,,
1ef74a90-7dca-6bcb-05da-b385f97420e0,12.8,Low,0.776,,
88a47516-18c5-fc32-41c5-90261c772576,12.8,Low,0.096,repeated_issue,Repeated issue at this location
ed21b145-26a5-65ab-bf2c-ddf190872e8f,12.8,Low,0.096,repeated_issue,Repeated issue at this location
bae7431e-d5df-0eb1-0e2a-8938186ab913,12.8,Low,0.096,repeated_issue,Repeated issue at this location
e4be2723-0b34-4274-a153-d5586ae48053,12.6,Low,0.763,,
6cf73c01-c30c-44e1-bf59-4d95d5c9907c,12.5,Low,0.023,repeated_issue,Repeated issue at this location
4258bc18-25be-8242-126d-124cf1ef33dc,12.4,Low,0.753,,
90c31ba1-869a-fdc8-be8e-965549b7287d,12.4,Low,0.067,repeated_issue,Repeated issue at this location
3214e117-49c9-552b-6e9c-cbcfa2d83bf4,12.4,Low,0.067,repeated_issue,Repeated issue at this location
bfbf4ee4-3dd6-8946-090f-0356ae9756b7,12.4,Low,0.067,repeated_issue,Repeated issue at this location
8e5d4904-2f0d-9258-d8be-15f59b27f94a,12.4,Low,0.067,repeated_issue,Repeated issue at this location
8d4494ef-d16a-9039-7a5e-cc1338af9606,12.4,Low,0.753,,
9b36f5bb-4887-7918-dc4b-b4041df81d47,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e8dfd260-1b1b-e834-8658-a1d4f3cddfa0,12.4,Low,0.067,repeated_issue,Repeated issue at this location
edcbce8c-d7d2-09d1-1868-996d77f21166,12.4,Low,0.067,repeated_issue,Repeated issue at this location
179deaaf-c984-bd65-bf3e-4134fe900e21,12.4,Low,0.067,repeated_issue,Repeated issue at this location
ef838539-3c16-7e36-2740-32a4668ae4f0,12.4,Low,0.067,repeated_issue,Repeated issue at this location
ba7461ee-0857-d716-3a54-bf089620c88c,12.4,Low,0.753,,
779bd59b-2cc4-3104-a645-5f4a72d218a6,12.4,Low,0.067,repeated_issue,Repeated issue at this location
7aa3d23d-49cc-3e4b-1540-ad55db32c87e,12.4,Low,0.753,,
caa1c9b3-3c45-4470-f1b3-515b2aea1edc,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e62170fd-2a8f-147c-f99a-7f35f5948a80,12.4,Low,0.067,repeated_issue,Repeated issue at this location
c872d60e-c5fb-ab8f-cb8e-a2d141f5e637,12.4,Low,0.067,repeated_issue,Repeated issue at this location
23404ee7-bf50-01a4-3fac-ca1189241380,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e3104f55-5184-c89b-8fdd-b79b306522b5,12.4,Low,0.067,repeated_issue,Repeated issue at this location
447d278c-ec24-ea0d-d97e-612c035047aa,12.4,Low,0.067,repeated_issue,Repeated issue at this location
0a4cd8f2-2db8-9935-1b30-54c32fcbc537,12.4,Low,0.067,repeated_issue,Repeated issue at this location
5f906ac8-ea94-7bf1-6ab4-04c17cf1240c,12.4,Low,0.067,repeated_issue,Repeated issue at this location
6c82af21-3118-bc00-d7d7-b17d04a03d84,12.4,Low,0.067,repeated_issue,Repeated issue at this location
f786ac47-d29a-9f0b-acd2-c179e0d5c49e,12.4,Low,0.067,repeated_issue,Repeated issue at this location
1092389b-0072-6ff5-1052-ebd37ceed780,12.4,Low,0.067,repeated_issue,Repeated issue at this location
4a900ffa-6511-3296-e676-cbb41bc6c6b5,12.4,Low,0.067,repeated_issue,Repeated issue at this location
8a8311f9-e077-c1eb-9d82-bf29c1cb8760,12.4,Low,0.067,repeated_issue,Repeated issue at this location
dad411af-d52f-f78c-9f02-9e68d034ff23,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e3380041-43a8-3990-0d7e-afbde37b3059,12.4,Low,0.067,repeated_issue,Repeated issue at this location
5fc50886-f490-6b51-28df-166c5383b6f2,12.4,Low,0.067,repeated_issue,Repeated issue at this location
426fd85d-0eae-4e36-2d0a-74ee0148d9b4,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e4cac291-f415-0324-2de7-52b987aafabc,12.4,Low,0.067,repeated_issue,Repeated issue at this location
cd9cb94d-c5fc-5a9e-ca80-fc2c96baa9fb,12.4,Low,0.067,repeated_issue,Repeated issue at this location
07dd8741-471c-8d37-22cc-cf68a4376187,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e20883ba-5965-1056-585e-bfb2d50f7cb5,12.4,Low,0.067,repeated_issue,Repeated issue at this location
94355d74-84df-42fc-f229-efe047e1f490,12.4,Low,0.067,repeated_issue,Repeated issue at this location
fbebc0bd-1769-1c5d-3878-6f2be50d1b26,12.4,Low,0.067,repeated_issue,Repeated issue at this location
a965778b-1704-86cc-cb17-5d919a86ca02,12.4,Low,0.067,repeated_issue,Repeated issue at this location
f1896899-dd41-7875-5842-26a63376833a,12.4,Low,0.067,repeated_issue,Repeated issue at this location
d0e4e252-ae00-938e-4ae4-ed68efe64f90,12.4,Low,0.067,repeated_issue,Repeated issue at this location
c2082173-cb4b-b938-20ca-c03b57ac106c,12.4,Low,0.067,repeated_issue,Repeated issue at this location
32d45079-d9b0-5d5c-175f-21583ec19e59,12.4,Low,0.067,repeated_issue,Repeated issue at this location
1d8df4cc-1924-d9c9-5d61-79eea0a3a2a2,12.4,Low,0.067,repeated_issue,Repeated issue at this location
78fa54cb-492c-4f7e-a1fc-dc5973d0fab7,12.4,Low,0.067,repeated_issue,Repeated issue at this location
e49ff129-587a-a108-850f-4c8afbe08afe,12.4,Low,0.067,repeated_issue,Repeated issue at this location
3b3e98f3-d959-e46f-5af4-d528bb4d5d17,12.4,Low,0.067,repeated_issue,Repeated issue at this location
17548ff8-6ece-9208-3526-7668872174ca,12.4,Low,0.067,repeated_issue,Repeated issue at this location
4e9d33a9-b6bd-5f22-d5f4-07a5af55c30c,12.4,Low,0.753,,
1b3d336b-b145-5392-6446-db743197dacb,12.4,Low,0.067,repeated_issue,Repeated issue at this location
65cada80-da95-693b-58dd-f609d026c2a1,12.4,Low,0.067,repeated_issue,Repeated issue at this location
912e14a6-6b54-baf4-5eaf-c485f59e5529,12.4,Low,0.067,repeated_issue,Repeated issue at this location
1dc17326-126e-c888-59c5-f65ba7f151b3,12.4,Low,0.067,repeated_issue,Repeated issue at this location
74049431-1314-fb4a-0d41-7894a6035d00,12.4,Low,0.753,,
9201790b-de85-739c-a3bd-a8185eb484fc,12.4,Low,0.753,,
1ee62743-770b-5234-e263-41dc6fe2d655,12.3,Low,0.023,repeated_issue,Repeated issue at this location
b6942741-3835-40eb-9c00-66dd29bc7170,12.3,Low,0.747,,
981261d4-3c5b-8adc-db69-ae84bcc1dba3,12.3,Low,0.023,repeated_issue,Repeated issue at this location
fb51ea4d-9db5-2145-4d51-c0cc488c77cc,12.3,Low,0.023,repeated_issue,Repeated issue at this location
b0f23ed9-93bd-d3c3-c28b-b68a176da951,12.3,Low,0.023,repeated_issue,Repeated issue at this location
1d7b9442-855e-49fc-fe9d-5936a5e94053,12.3,Low,0.023,repeated_issue,Repeated issue at this location
eead3b6a-d489-649b-4c95-5a676786a5ad,12.3,Low,0.023,repeated_issue,Repeated issue at this location
cc29e194-f2c7-a160-4f8a-1054aea369c7,12.3,Low,0.023,repeated_issue,Repeated issue at this location
ceaf797f-d3ee-4198-0e34-827df4c659ff,12.3,Low,0.023,repeated_issue,Repeated issue at this location
bf3282aa-4a76-3cd6-e2e2-9a991cbf09b0,12.3,Low,0.023,repeated_issue,Repeated issue at this location
1a1395c3-f76b-19bf-1d27-c52cc4711aa6,12.3,Low,0.023,repeated_issue,Repeated issue at this location
34bf23b2-e00f-44e4-892d-93409d666322,12.3,Low,0.743,,
a0fd9654-eb9e-da53-7b73-6db617b432e2,12.3,Low,0.023,repeated_issue,Repeated issue at this location
53a8bb41-b03a-6d85-efe4-aed7c835660c,12.3,Low,0.023,repeated_issue,Repeated issue at this location
edaecf35-2fb4-ab87-98c7-c676fa361e5a,12.3,Low,0.023,repeated_issue,Repeated issue at this location
7ed612c2-7263-7df0-fef7-ca70e2346fba,12.3,Low,0.023,repeated_issue,Repeated issue at this location
0a18b8da-f50d-17cf-cfc6-fbf63a5b2cd5,12.3,Low,0.023,repeated_issue,Repeated issue at this location
ae693564-6289-cfb1-cead-e6d8e4e9ba2c,12.3,Low,0.023,repeated_issue,Repeated issue at this location
17328753-a5c5-1f60-e28a-9b49fa7d88b5,12.3,Low,0.023,repeated_issue,Repeated issue at this location
637093ef-09b8-483f-4f8b-b67af18f2353,12.3,Low,0.023,repeated_issue,Repeated issue at this location
cb0122d3-b3f1-a15b-dd3b-5dd6a106344b,12.3,Low,0.023,repeated_issue,Repeated issue at this location
1a7ff493-ce01-4c1a-b20d-7b9d7aa55994,12.2,Low,0.74,,
